MemberID,Branch,BranchType,TransactionType,TransactionDate,SubscriptionDuration,ExpiryDate,Amount,ReadingFee,UsedCoupon,CouponCode
MEM0400,Branch C,Rural,Upgrade,2023-12-22,1,2024-01-21,162.8666320673434,0.0,False,
MEM0309,Branch B,Urban,Cancellation,2021-01-24,36,2024-01-09,130.50300475054547,49.577762607511794,False,
MEM0165,Branch D,Rural,Upgrade,2023-09-12,24,2025-09-01,461.90326385824403,40.35577280502207,False,
MEM0284,Branch E,Rural,New Signup,2023-06-01,1,2023-07-01,440.4190798428537,43.04065785844395,True,COUPON08
MEM0343,Branch D,Urban,Renewal,2020-05-17,3,2020-08-15,266.31813957419854,0.0,False,
MEM0125,Branch D,Urban,Renewal,2023-09-12,24,2025-09-01,299.1010230717652,38.06474455324298,True,COUPON04
MEM0008,Branch A,Suburban,Renewal,2021-01-18,12,2022-01-13,143.919414141586,12.688490714073776,True,COUPON03
MEM0009,Branch E,Urban,Downgrade,2020-05-09,3,2020-08-07,371.8916795430602,18.416409330348987,False,
MEM0204,Branch A,Urban,Downgrade,2023-04-06,24,2025-03-26,51.7955633897148,0.0,True,COUPON01
MEM0413,Branch D,Urban,Downgrade,2023-02-05,6,2023-08-04,190.17066546213937,16.81808586506377,False,
MEM0091,Branch B,Urban,Cancellation,2020-06-29,3,2020-09-27,162.46943835429715,36.101970251681834,True,COUPON03
MEM0153,Branch C,Urban,New Signup,2021-11-30,6,2022-05-29,105.9272878040136,30.424672327467075,True,COUPON07
MEM0349,Branch D,Urban,Renewal,2021-10-15,36,2024-09-29,437.8647192463347,29.155163241732392,True,COUPON01
MEM0105,Branch C,Suburban,Cancellation,2023-03-20,3,2023-06-18,415.31770388704206,24.303311956331747,False,
MEM0004,Branch B,Rural,Downgrade,2023-07-26,6,2024-01-22,428.5111469244226,0.0,False,
MEM0393,Branch E,Suburban,New Signup,2023-07-01,3,2023-09-29,130.52496116016226,38.9017183264935,False,
MEM0285,Branch B,Urban,Renewal,2023-10-22,12,2024-10-16,311.4890651192388,33.9724672048488,False,
MEM0497,Branch A,Rural,New Signup,2021-09-22,24,2023-09-12,216.6133265837904,7.4303290039760395,False,
MEM0469,Branch E,Rural,New Signup,2023-07-16,6,2024-01-12,292.5759434047779,31.04529053114124,True,COUPON03
MEM0265,Branch A,Urban,Upgrade,2023-05-17,36,2026-05-01,423.4025859857889,0.0,False,
MEM0301,Branch D,Rural,Renewal,2022-09-12,3,2022-12-11,351.6649522483549,29.432125582222884,False,
MEM0277,Branch B,Urban,New Signup,2021-05-19,36,2024-05-03,235.6287371025443,46.182562827376614,True,COUPON09
MEM0097,Branch E,Rural,Upgrade,2023-05-23,1,2023-06-22,280.41189549820604,0.0,True,COUPON03
MEM0123,Branch B,Rural,Cancellation,2022-06-02,12,2023-05-28,395.7489750409895,20.07980186122174,False,
MEM0259,Branch E,Rural,Cancellation,2020-05-24,24,2022-05-14,210.61883377380528,6.927465538151413,True,COUPON07
MEM0272,Branch D,Suburban,Downgrade,2020-08-22,24,2022-08-12,85.30245423861973,0.0,True,COUPON07
MEM0217,Branch B,Urban,Upgrade,2022-02-13,36,2025-01-28,80.33261386840233,35.60207478206408,False,
MEM0469,Branch D,Suburban,Upgrade,2020-01-03,36,2022-12-18,318.5186439323077,7.535958611106869,False,
MEM0188,Branch C,Urban,Renewal,2020-09-04,24,2022-08-25,479.1195682144229,33.91212519490758,False,
MEM0327,Branch B,Suburban,Renewal,2020-10-16,24,2022-10-06,475.12178201339634,0.0,True,COUPON09
MEM0457,Branch C,Rural,Renewal,2023-04-30,6,2023-10-27,466.1106270736272,48.990994459131215,False,
MEM0356,Branch C,Rural,New Signup,2020-03-26,6,2020-09-22,397.57679576145233,0.0,False,
MEM0400,Branch A,Rural,New Signup,2020-07-27,36,2023-07-12,181.9964445482852,19.995680147720268,False,
MEM0363,Branch E,Suburban,Renewal,2021-09-24,36,2024-09-08,86.81885836336923,37.36292083563616,True,COUPON01
MEM0393,Branch C,Suburban,Downgrade,2023-05-29,36,2026-05-13,357.4324681916932,27.462524921698783,False,
MEM0468,Branch E,Rural,Renewal,2021-08-18,6,2022-02-14,358.9965198060507,46.58030591013429,True,COUPON03
MEM0187,Branch D,Suburban,Renewal,2022-12-01,12,2023-11-26,50.74841506750942,40.77900400675997,False,
MEM0432,Branch A,Rural,Cancellation,2022-07-20,6,2023-01-16,329.9745846025706,0.0,True,COUPON03
MEM0280,Branch E,Rural,Renewal,2020-04-26,1,2020-05-26,179.84004934448154,0.0,False,
MEM0101,Branch D,Suburban,Cancellation,2021-01-29,12,2022-01-24,334.84629544866,40.503937414482515,False,
MEM0091,Branch C,Suburban,Cancellation,2022-06-17,12,2023-06-12,109.12634401316546,30.553637495432394,False,
MEM0177,Branch D,Rural,Upgrade,2022-03-10,24,2024-02-28,69.96168985148086,0.0,False,
MEM0422,Branch D,Urban,New Signup,2021-02-13,12,2022-02-08,95.22211054880427,24.891488266476436,False,
MEM0073,Branch B,Rural,Renewal,2021-10-12,36,2024-09-26,300.4935006157975,0.0,True,COUPON10
MEM0237,Branch D,Rural,Upgrade,2022-09-16,12,2023-09-11,102.96604108631037,22.694835478481348,False,
MEM0168,Branch A,Rural,Cancellation,2021-04-13,12,2022-04-08,320.4365131562157,25.632610158089737,True,COUPON08
MEM0005,Branch E,Urban,Cancellation,2023-10-04,3,2024-01-02,333.4710714441253,0.0,True,COUPON09
MEM0485,Branch A,Urban,New Signup,2023-05-29,6,2023-11-25,265.5552433660815,6.847371159723846,True,COUPON09
MEM0091,Branch C,Urban,Upgrade,2022-11-19,1,2022-12-19,335.5425398986138,0.0,False,
MEM0115,Branch D,Rural,Cancellation,2021-08-06,1,2021-09-05,82.23549477999967,20.141017407419262,True,COUPON05
MEM0263,Branch C,Rural,Renewal,2023-01-15,6,2023-07-14,254.71789199000887,42.73974876790126,False,
MEM0264,Branch A,Rural,Cancellation,2020-11-28,12,2021-11-23,282.08719969366496,29.41489996165311,False,
MEM0201,Branch C,Suburban,Cancellation,2023-05-31,1,2023-06-30,283.7519352596178,13.485859747488734,True,COUPON02
MEM0194,Branch D,Suburban,Cancellation,2020-06-08,36,2023-05-24,254.0194574688952,10.387017788970027,False,
MEM0105,Branch E,Rural,New Signup,2020-09-16,36,2023-09-01,336.9799777854016,30.205856626037306,False,
MEM0429,Branch E,Urban,Renewal,2023-03-05,1,2023-04-04,446.75328633649144,32.05809464515635,False,
MEM0311,Branch A,Urban,Upgrade,2020-01-09,36,2022-12-24,106.01168196220843,36.64261463923237,True,COUPON01
MEM0155,Branch C,Rural,Downgrade,2020-07-26,1,2020-08-25,215.61044564069155,7.3453362430510225,False,
MEM0325,Branch A,Rural,Downgrade,2023-08-09,36,2026-07-24,425.6930227116565,0.0,True,COUPON07
MEM0247,Branch A,Rural,Downgrade,2022-07-01,24,2024-06-20,299.5758486837574,23.639741242914088,True,COUPON04
MEM0255,Branch E,Urban,Upgrade,2021-06-19,36,2024-06-03,290.0072422199916,0.0,False,
MEM0129,Branch A,Urban,Renewal,2021-02-27,36,2024-02-12,255.90882484931888,34.99842674922051,False,
MEM0499,Branch D,Suburban,Renewal,2023-01-18,6,2023-07-17,353.3130676972793,40.00823516605359,True,COUPON07
MEM0110,Branch B,Suburban,Downgrade,2022-05-02,24,2024-04-21,455.1528021468178,17.91881339211332,False,
MEM0256,Branch E,Suburban,Renewal,2020-04-25,1,2020-05-25,299.78398422348494,9.233995551313601,False,
MEM0157,Branch C,Suburban,New Signup,2023-11-21,36,2026-11-05,296.44512158621575,44.32275282311646,False,
MEM0355,Branch B,Rural,Cancellation,2021-08-08,6,2022-02-04,258.40642622697385,34.073995104208905,True,COUPON08
MEM0249,Branch D,Suburban,Downgrade,2023-05-18,36,2026-05-02,288.18617753443255,13.008637389382763,False,
MEM0025,Branch D,Rural,Downgrade,2021-01-20,36,2024-01-05,379.7763807503107,40.07764278822249,True,COUPON04
MEM0314,Branch A,Urban,Downgrade,2021-09-24,1,2021-10-24,326.59377433549065,42.90150957191686,False,
MEM0254,Branch E,Urban,Upgrade,2022-04-19,36,2025-04-03,328.05299320411683,25.609308157615345,False,
MEM0040,Branch B,Urban,Renewal,2022-11-27,1,2022-12-27,54.914368411479494,0.0,True,COUPON08
MEM0286,Branch D,Urban,New Signup,2021-08-08,24,2023-07-29,327.0616281304962,0.0,False,
MEM0293,Branch C,Suburban,Cancellation,2022-11-02,24,2024-10-22,355.8198896250008,24.414185822193584,False,
MEM0408,Branch A,Urban,Upgrade,2021-06-13,3,2021-09-11,229.50125263184913,19.526324598331378,False,
MEM0167,Branch A,Urban,Downgrade,2020-09-24,1,2020-10-24,110.70984555986097,32.634613097387565,False,
MEM0062,Branch D,Rural,New Signup,2021-01-10,24,2022-12-31,405.7165107568929,16.518215185757448,True,COUPON02
MEM0206,Branch D,Rural,Renewal,2020-08-30,6,2021-02-26,238.08172036008133,0.0,False,
MEM0431,Branch E,Urban,Renewal,2020-11-07,36,2023-10-23,419.1148266837897,47.587001399211125,False,
MEM0499,Branch C,Suburban,Upgrade,2023-05-11,12,2024-05-05,168.99328197803234,35.20769196573785,False,
MEM0333,Branch C,Urban,New Signup,2022-05-30,3,2022-08-28,200.06709192273374,11.967927599398712,False,
MEM0432,Branch D,Urban,Upgrade,2021-12-22,3,2022-03-22,353.3031101049201,13.369864207315505,False,
MEM0024,Branch D,Rural,Upgrade,2023-05-08,3,2023-08-06,314.955952450458,40.50201864917974,False,
MEM0423,Branch A,Urban,Upgrade,2021-04-08,24,2023-03-29,493.245684794649,0.0,False,
MEM0274,Branch A,Suburban,Upgrade,2023-08-18,1,2023-09-17,430.70789906730414,44.9034583072698,False,
MEM0093,Branch C,Rural,Downgrade,2022-12-20,1,2023-01-19,60.66151415736623,29.060054355535314,False,
MEM0406,Branch D,Rural,Downgrade,2023-05-14,24,2025-05-03,170.1343163347396,0.0,False,
MEM0148,Branch B,Rural,Renewal,2022-02-26,24,2024-02-16,343.4114629606514,0.0,True,COUPON02
MEM0429,Branch E,Suburban,Cancellation,2022-08-05,1,2022-09-04,279.3074121092053,0.0,False,
MEM0363,Branch E,Suburban,Downgrade,2021-09-14,6,2022-03-13,244.3559640027415,35.638886715408795,True,COUPON02
MEM0371,Branch E,Urban,Downgrade,2020-12-10,36,2023-11-25,423.32182480927196,26.486999960226242,False,
MEM0229,Branch A,Suburban,Renewal,2022-07-24,36,2025-07-08,274.58832075274785,0.0,True,COUPON03
MEM0339,Branch B,Suburban,Cancellation,2021-10-04,6,2022-04-02,270.09550668675035,15.334499903578681,True,COUPON04
MEM0218,Branch E,Rural,Downgrade,2023-06-14,3,2023-09-12,133.73810811196006,30.451330501134837,True,COUPON09
MEM0500,Branch D,Rural,Cancellation,2022-03-22,24,2024-03-11,434.35116460757587,38.90263839459993,False,
MEM0259,Branch C,Urban,Upgrade,2020-08-22,1,2020-09-21,118.1794705965393,10.443306196608455,True,COUPON05
MEM0136,Branch E,Suburban,Upgrade,2021-11-10,36,2024-10-25,406.5294693545346,0.0,False,
MEM0221,Branch A,Rural,Upgrade,2021-01-18,24,2023-01-08,449.68226741143485,38.73549058579547,False,
MEM0312,Branch E,Urban,New Signup,2023-05-29,36,2026-05-13,455.42338777538004,34.78866767866778,True,COUPON03
MEM0471,Branch E,Urban,Cancellation,2022-12-02,1,2023-01-01,180.43148773548683,12.37510416925602,False,
MEM0432,Branch E,Suburban,New Signup,2020-07-06,6,2021-01-02,346.5703181365653,0.0,False,
MEM0361,Branch C,Rural,Upgrade,2023-06-27,6,2023-12-24,394.49215377716473,17.42326179662612,False,
MEM0001,Branch C,Rural,Renewal,2022-12-14,3,2023-03-14,257.2418769574588,0.0,True,COUPON05
MEM0028,Branch E,Suburban,Renewal,2023-10-11,12,2024-10-05,295.2525667619143,14.674230342018596,False,
MEM0396,Branch D,Urban,New Signup,2023-01-04,6,2023-07-03,90.78341188703982,0.0,False,
MEM0483,Branch A,Rural,New Signup,2020-01-20,3,2020-04-19,305.0653119096405,15.469339842838234,False,
MEM0431,Branch B,Rural,Renewal,2021-01-04,1,2021-02-03,253.25524001619016,16.119706853668482,False,
MEM0135,Branch B,Suburban,Upgrade,2021-08-22,36,2024-08-06,359.9506602434267,47.35669471910691,False,
MEM0111,Branch D,Suburban,Renewal,2020-10-04,6,2021-04-02,277.03378960557785,12.180321444627142,True,COUPON02
MEM0083,Branch B,Suburban,Upgrade,2023-06-30,6,2023-12-27,495.90832660044975,0.0,False,
MEM0353,Branch A,Urban,Cancellation,2023-08-30,24,2025-08-19,88.11643716315282,37.037655691871635,False,
MEM0191,Branch C,Suburban,New Signup,2022-07-21,24,2024-07-10,408.67877919337775,0.0,False,
MEM0383,Branch D,Urban,Upgrade,2023-03-20,36,2026-03-04,331.79901028346507,25.023876679239528,True,COUPON07
MEM0338,Branch E,Urban,Renewal,2021-04-29,24,2023-04-19,329.6649265277638,16.84410975463593,False,
MEM0166,Branch A,Suburban,New Signup,2023-03-26,24,2025-03-15,180.09625861472026,0.0,False,
MEM0271,Branch B,Suburban,Upgrade,2020-03-06,24,2022-02-24,80.96658286194763,0.0,False,
MEM0295,Branch A,Urban,New Signup,2023-05-18,36,2026-05-02,480.33341708520913,26.436847740794505,False,
MEM0374,Branch D,Suburban,New Signup,2020-08-07,12,2021-08-02,62.33575833529983,15.328903341189362,True,COUPON03
MEM0459,Branch C,Rural,Downgrade,2022-11-09,12,2023-11-04,363.08509418974927,0.0,False,
MEM0357,Branch C,Rural,Upgrade,2022-12-22,24,2024-12-11,454.52572745199757,0.0,True,COUPON07
MEM0232,Branch C,Urban,Downgrade,2023-02-27,6,2023-08-26,208.80638881031425,45.917433470522916,False,
MEM0085,Branch A,Suburban,Upgrade,2022-11-03,1,2022-12-03,407.7777725831207,0.0,False,
MEM0196,Branch C,Rural,Downgrade,2022-04-12,3,2022-07-11,381.44437408298126,0.0,False,
MEM0316,Branch B,Suburban,New Signup,2023-01-17,1,2023-02-16,163.9483698954098,0.0,False,
MEM0098,Branch E,Suburban,Upgrade,2023-08-10,24,2025-07-30,306.0604757432313,43.00544094800628,False,
MEM0150,Branch B,Rural,New Signup,2022-10-13,3,2023-01-11,367.90687343552975,22.677935901906626,False,
MEM0337,Branch D,Suburban,Downgrade,2022-11-03,12,2023-10-29,216.84128781578823,0.0,False,
MEM0174,Branch B,Urban,Renewal,2021-06-13,1,2021-07-13,198.13974537368728,22.006472537863573,True,COUPON06
MEM0385,Branch E,Urban,New Signup,2023-11-18,3,2024-02-16,481.1239356494148,28.975806164833774,False,
MEM0471,Branch C,Urban,New Signup,2023-10-18,36,2026-10-02,112.06930131964015,20.238904785850778,True,COUPON05
MEM0218,Branch B,Urban,Upgrade,2022-02-15,6,2022-08-14,312.4570156180411,0.0,False,
MEM0461,Branch C,Rural,Upgrade,2021-01-06,6,2021-07-05,449.2079704351287,0.0,False,
MEM0411,Branch C,Rural,Downgrade,2022-03-05,12,2023-02-28,197.06381697219257,0.0,False,
MEM0352,Branch B,Urban,Cancellation,2022-11-21,6,2023-05-20,352.96065710511346,0.0,False,
MEM0139,Branch E,Urban,Downgrade,2021-04-16,36,2024-03-31,102.6099997473176,25.835446581511086,False,
MEM0259,Branch C,Suburban,Upgrade,2020-09-18,1,2020-10-18,244.07460511332204,16.296952504965112,True,COUPON04
MEM0015,Branch A,Suburban,Downgrade,2022-07-02,24,2024-06-21,222.95730529427183,47.701610473377734,False,
MEM0183,Branch D,Urban,Cancellation,2020-01-08,1,2020-02-07,143.5786683643911,49.44501161332034,False,
MEM0032,Branch E,Rural,New Signup,2020-11-15,24,2022-11-05,260.16977631278286,23.158313870870213,False,
MEM0255,Branch E,Suburban,Upgrade,2023-10-02,3,2023-12-31,279.0286746057494,41.7290543589417,False,
MEM0071,Branch B,Suburban,Downgrade,2020-09-19,1,2020-10-19,255.53426100709441,8.078528040811596,False,
MEM0462,Branch B,Urban,Cancellation,2021-01-22,12,2022-01-17,406.40852571533117,0.0,True,COUPON08
MEM0041,Branch D,Suburban,Downgrade,2020-04-27,6,2020-10-24,233.43088313837018,35.25538626105235,False,
MEM0482,Branch A,Rural,New Signup,2021-02-21,12,2022-02-16,334.137986421297,34.47044600490716,True,COUPON10
MEM0295,Branch A,Rural,Renewal,2020-01-14,3,2020-04-13,463.15674547101816,10.973778340043019,True,COUPON06
MEM0097,Branch E,Urban,Cancellation,2022-10-06,6,2023-04-04,369.3771078096222,36.33477586578127,True,COUPON05
MEM0233,Branch A,Rural,Downgrade,2023-12-18,1,2024-01-17,432.1010944713566,16.56360706954016,False,
MEM0060,Branch C,Suburban,New Signup,2023-12-15,6,2024-06-12,406.8465099853145,26.662540772563165,True,COUPON02
MEM0162,Branch B,Rural,New Signup,2023-01-09,36,2025-12-24,436.9454178980434,0.0,True,COUPON03
MEM0414,Branch A,Suburban,Downgrade,2021-08-06,3,2021-11-04,223.77844820832152,5.619509793295242,True,COUPON05
MEM0234,Branch B,Urban,Downgrade,2022-08-18,3,2022-11-16,288.4603874141556,36.18679476875354,False,
MEM0393,Branch D,Rural,Upgrade,2022-07-07,1,2022-08-06,157.08629634055956,34.718671887228595,True,COUPON06
MEM0378,Branch C,Urban,Renewal,2022-03-14,36,2025-02-26,374.66423111915174,0.0,False,
MEM0102,Branch E,Urban,New Signup,2020-12-16,12,2021-12-11,133.14455241953056,18.3851540086513,False,
MEM0299,Branch D,Rural,Upgrade,2023-05-02,12,2024-04-26,267.4691958954007,0.0,False,
MEM0471,Branch B,Urban,Cancellation,2023-10-18,6,2024-04-15,78.09750785673309,45.29737188332203,False,
MEM0075,Branch C,Suburban,Cancellation,2021-11-19,36,2024-11-03,165.10419529734008,47.51556581002463,False,
MEM0203,Branch D,Suburban,Renewal,2020-11-29,24,2022-11-19,206.13413563017292,0.0,False,
MEM0358,Branch E,Suburban,Cancellation,2021-03-10,6,2021-09-06,93.82172298535525,0.0,False,
MEM0159,Branch A,Rural,Upgrade,2023-11-08,3,2024-02-06,396.8978433763805,0.0,False,
MEM0114,Branch C,Urban,Upgrade,2023-12-21,6,2024-06-18,366.56846821385096,29.554854313098122,True,COUPON03
MEM0378,Branch D,Urban,Renewal,2021-03-21,12,2022-03-16,360.7959868373197,7.396665128831121,False,
MEM0257,Branch B,Urban,Downgrade,2020-07-14,12,2021-07-09,113.45347360013064,0.0,False,
MEM0036,Branch B,Rural,Cancellation,2023-12-04,12,2024-11-28,253.09571686867181,38.321761444021405,False,
MEM0403,Branch A,Suburban,New Signup,2020-10-09,1,2020-11-08,221.3715669017932,24.841025352927016,False,
MEM0123,Branch C,Rural,Cancellation,2021-07-30,6,2022-01-26,287.65296981109094,0.0,False,
MEM0429,Branch A,Rural,New Signup,2023-12-14,24,2025-12-03,339.18462980323915,31.03097228752421,True,COUPON08
MEM0457,Branch D,Rural,Renewal,2022-08-30,24,2024-08-19,431.94532435270037,45.37989020188303,True,COUPON07
MEM0463,Branch D,Rural,Cancellation,2020-06-17,24,2022-06-07,64.41458216100021,40.62008105264044,False,
MEM0038,Branch B,Rural,Upgrade,2022-12-20,12,2023-12-15,213.62552084860283,31.333720134675715,False,
MEM0128,Branch B,Rural,Cancellation,2020-10-09,3,2021-01-07,283.29594337059314,18.41876293619389,True,COUPON01
MEM0386,Branch C,Rural,Upgrade,2023-07-20,6,2024-01-16,153.2887922863228,0.0,True,COUPON04
MEM0369,Branch E,Suburban,New Signup,2020-11-17,6,2021-05-16,144.02217451329372,18.438084936708627,False,
MEM0012,Branch A,Rural,New Signup,2022-10-14,6,2023-04-12,380.1275731524852,25.88469713373496,False,
MEM0481,Branch E,Rural,New Signup,2021-06-30,1,2021-07-30,235.2407117109995,42.18387772237342,True,COUPON06
MEM0326,Branch C,Urban,Cancellation,2021-06-25,36,2024-06-09,218.0873604186114,44.97845370022221,True,COUPON06
MEM0230,Branch B,Rural,Downgrade,2021-03-09,12,2022-03-04,241.78340780845926,44.41587753240361,False,
MEM0400,Branch E,Rural,New Signup,2021-04-10,36,2024-03-25,220.17826200742627,0.0,False,
MEM0246,Branch C,Suburban,Renewal,2021-01-14,3,2021-04-14,415.5197287952697,0.0,False,
MEM0221,Branch E,Urban,Cancellation,2020-04-07,1,2020-05-07,69.2600585849797,0.0,True,COUPON06
MEM0353,Branch B,Rural,Cancellation,2022-01-20,6,2022-07-19,305.4466024028113,0.0,False,
MEM0355,Branch A,Suburban,Renewal,2021-10-07,1,2021-11-06,220.76417472474444,40.14196166943507,False,
MEM0393,Branch C,Rural,New Signup,2021-09-07,6,2022-03-06,437.0613324349105,0.0,True,COUPON02
MEM0417,Branch E,Rural,New Signup,2022-05-01,12,2023-04-26,283.82773024373057,14.655015619162375,False,
MEM0458,Branch A,Urban,Renewal,2022-03-09,12,2023-03-04,293.4957392602179,9.074883974408323,False,
MEM0214,Branch A,Suburban,Downgrade,2023-01-17,12,2024-01-12,128.80325344336308,46.60848911049668,False,
MEM0353,Branch A,Urban,New Signup,2021-10-10,1,2021-11-09,428.65596886128236,23.54205156630524,False,
MEM0258,Branch E,Urban,Downgrade,2023-01-30,3,2023-04-30,311.5102511168131,23.848035233650954,False,
MEM0319,Branch B,Urban,Upgrade,2020-09-12,24,2022-09-02,328.6230051574278,14.25368842189698,False,
MEM0280,Branch E,Urban,New Signup,2022-11-03,6,2023-05-02,104.69600191498469,17.702177214959452,False,
MEM0008,Branch E,Suburban,Renewal,2020-12-14,6,2021-06-12,498.4327552497571,24.608421494375545,False,
MEM0128,Branch C,Rural,Downgrade,2021-10-25,24,2023-10-15,242.98569145947206,30.341698582934033,False,
MEM0037,Branch C,Suburban,New Signup,2022-01-21,12,2023-01-16,140.37972345517636,20.604135266871996,False,
MEM0091,Branch D,Suburban,New Signup,2023-01-13,24,2025-01-02,412.58969150570823,0.0,True,COUPON09
MEM0159,Branch E,Rural,Renewal,2023-01-16,12,2024-01-11,196.50563757147725,23.260134652041938,False,
MEM0348,Branch B,Rural,Downgrade,2023-04-08,6,2023-10-05,401.21924272616945,0.0,False,
MEM0394,Branch B,Rural,New Signup,2022-10-27,6,2023-04-25,123.99324233690338,21.124258426158914,False,
MEM0215,Branch C,Urban,New Signup,2020-05-21,6,2020-11-17,247.53138738713642,15.917184899226053,False,
MEM0414,Branch C,Rural,Renewal,2022-02-26,3,2022-05-27,462.8993184109799,32.36766923148508,False,
MEM0048,Branch C,Suburban,Cancellation,2020-07-10,6,2021-01-06,241.50306435220568,5.366723506390988,False,
MEM0169,Branch A,Rural,New Signup,2022-08-03,12,2023-07-29,475.40683075291093,0.0,True,COUPON05
MEM0099,Branch E,Urban,New Signup,2020-09-20,1,2020-10-20,75.09396084271472,0.0,False,
MEM0285,Branch C,Urban,New Signup,2020-08-21,12,2021-08-16,299.1421512208308,0.0,False,
MEM0206,Branch A,Rural,Downgrade,2023-09-17,24,2025-09-06,384.1735063829272,25.558144989677352,True,COUPON06
MEM0189,Branch E,Rural,New Signup,2021-05-26,24,2023-05-16,132.96711087706723,39.66805074443446,False,
MEM0132,Branch B,Suburban,Upgrade,2020-08-18,6,2021-02-14,320.4222660396691,35.137226950743816,False,
MEM0485,Branch D,Rural,Upgrade,2020-02-11,6,2020-08-09,351.40805408872683,0.0,False,
MEM0157,Branch D,Urban,Renewal,2022-07-16,3,2022-10-14,203.15915539539583,36.11211212958561,True,COUPON08
MEM0135,Branch A,Rural,Downgrade,2020-08-12,24,2022-08-02,401.63008968357883,0.0,False,
MEM0119,Branch B,Suburban,Upgrade,2021-04-13,1,2021-05-13,498.2218402070667,0.0,False,
MEM0319,Branch A,Suburban,Cancellation,2023-07-19,6,2024-01-15,153.3985727736349,0.0,True,COUPON03
MEM0287,Branch C,Urban,Cancellation,2021-04-23,1,2021-05-23,182.15046138460605,49.717915296231006,False,
MEM0247,Branch D,Suburban,Renewal,2023-05-23,12,2024-05-17,111.28941636479973,7.374718503928144,False,
MEM0316,Branch D,Rural,Cancellation,2023-01-20,36,2026-01-04,162.38514018497114,36.413098046308306,False,
MEM0394,Branch C,Rural,New Signup,2020-07-14,36,2023-06-29,449.9753280855285,0.0,False,
MEM0324,Branch A,Rural,New Signup,2023-05-23,24,2025-05-12,64.92588411639021,17.019519610254157,False,
MEM0112,Branch E,Suburban,Downgrade,2023-02-01,6,2023-07-31,498.66230730836617,12.575319269683176,False,
MEM0329,Branch A,Rural,Downgrade,2023-05-13,3,2023-08-11,492.74211687616355,0.0,False,
MEM0139,Branch C,Suburban,Renewal,2020-07-19,3,2020-10-17,389.9996262979385,0.0,False,
MEM0255,Branch D,Suburban,Cancellation,2021-04-22,3,2021-07-21,366.5110190728525,10.61690753572653,False,
MEM0059,Branch E,Urban,Downgrade,2021-07-26,36,2024-07-10,204.36108752196023,5.211810196964317,True,COUPON01
MEM0399,Branch E,Suburban,Renewal,2020-05-02,1,2020-06-01,474.10490838644506,13.851212806489457,True,COUPON06
MEM0301,Branch A,Suburban,New Signup,2022-10-13,1,2022-11-12,267.8121380726252,0.0,False,
MEM0011,Branch C,Suburban,Renewal,2020-08-27,1,2020-09-26,441.98746415701874,0.0,False,
MEM0138,Branch B,Urban,Downgrade,2022-12-05,36,2025-11-19,234.86656163349141,0.0,False,
MEM0325,Branch E,Rural,Renewal,2023-12-03,3,2024-03-02,476.1308400245947,19.062199222030202,False,
MEM0142,Branch E,Suburban,Downgrade,2020-04-11,36,2023-03-27,214.6683370759867,15.510872789101045,True,COUPON09
MEM0110,Branch B,Rural,New Signup,2020-01-02,36,2022-12-17,156.96505657874346,36.59905511238575,True,COUPON02
MEM0089,Branch E,Urban,New Signup,2023-01-23,3,2023-04-23,139.72645913374987,36.43586092335639,False,
MEM0313,Branch E,Suburban,Renewal,2022-01-06,6,2022-07-05,198.89343837974042,0.0,True,COUPON07
MEM0050,Branch B,Suburban,Downgrade,2023-10-20,36,2026-10-04,397.9958591927804,42.18515428198339,False,
MEM0017,Branch D,Suburban,New Signup,2022-02-13,36,2025-01-28,226.16385655620437,8.525930631643188,False,
MEM0363,Branch D,Rural,Downgrade,2023-05-19,6,2023-11-15,84.14554941135138,0.0,True,COUPON01
MEM0274,Branch A,Suburban,New Signup,2020-10-27,36,2023-10-12,92.7299520197914,9.887620565587323,False,
MEM0465,Branch E,Suburban,Renewal,2023-03-16,1,2023-04-15,311.65440202341256,6.727517048720317,False,
MEM0154,Branch E,Rural,Upgrade,2020-10-09,1,2020-11-08,403.6957178406944,18.203589177182565,False,
MEM0354,Branch E,Suburban,New Signup,2022-08-30,12,2023-08-25,151.1991902243755,5.689814352197743,False,
MEM0495,Branch D,Suburban,New Signup,2020-10-08,24,2022-09-28,405.86814747632286,46.517747506623316,False,
MEM0492,Branch C,Urban,Renewal,2021-08-26,6,2022-02-22,435.41854301102245,30.93129937138137,False,
MEM0408,Branch E,Suburban,New Signup,2020-07-04,12,2021-06-29,105.51068371842402,16.705419959015494,False,
MEM0063,Branch B,Urban,Renewal,2022-08-03,24,2024-07-23,477.16234601827443,0.0,True,COUPON05
MEM0334,Branch A,Rural,Renewal,2022-11-28,12,2023-11-23,356.84547350182675,0.0,False,
MEM0427,Branch B,Urban,New Signup,2020-12-15,36,2023-11-30,429.5841011916678,17.744062628642034,False,
MEM0326,Branch C,Rural,Cancellation,2021-12-25,6,2022-06-23,112.94651667478655,0.0,True,COUPON08
MEM0162,Branch E,Suburban,Renewal,2022-08-18,12,2023-08-13,265.97818758582963,15.500579074647082,False,
MEM0141,Branch E,Urban,Downgrade,2021-10-30,1,2021-11-29,87.76768053394481,30.910904533050207,False,
MEM0027,Branch A,Suburban,Upgrade,2021-05-28,3,2021-08-26,357.64385361886843,0.0,False,
MEM0146,Branch C,Suburban,Upgrade,2022-06-05,24,2024-05-25,50.105999974709974,37.42740700716428,False,
