,Invoice No,Line Item,Month,Order Date,Order Type,Material,Mat. Grp Desc,Batch No,Base UoM,Qty in Sales Unit,Sales Unit,Sales Qty,Frieght Charged,Freight Incurred,Interest,Net Value /KL (NET_VAL_KL),Packing Cost /KL,Total Packing Cost,RM Cost /KL,Total RM Cost,Total Variable Cost,Total Value,NET_CONT_KL,DENSITY,Sales District,Region,REG_DESC,Payer,Customer,Employee,Sales manager,Industry Code,Customer Grp,Industry Desc,MATKL,Mat Grp1 Text,Mat Grp 2 Text,City,Doc Curr,Plant,Plant Desc,CGST,SGST,UGST,IGST,Commission_N,Basic Sale Price,Credit Days,Discount,Revenue,hierarchical_cluster
532,9501686965,10,2,2024-03-20,0,28,32,0,0,34.0,2,7.106,0.0,248.73,8726.34,108827.82,8923.45,63410.04,85579.0,608124.37,94305.34,773330.49,14522.48,0.861,6,13,5,31,37,16,9,7,37,8,0,1,19,6,0,1010,0,75465.72,75465.72,0.0,0.0,0,118000.0,183,0,838508.0,1
543,9501687019,10,2,2024-03-21,0,28,32,0,0,1.0,2,0.209,0.0,424.35,8726.34,108652.2,8923.45,1865.0,85579.0,17886.01,94305.34,22708.31,14346.86,0.861,6,13,5,31,37,16,9,7,37,8,0,1,19,6,0,1010,0,2219.58,2219.58,0.0,0.0,0,118000.0,183,0,24662.0,1
554,9501687065,10,2,2024-03-23,0,8,31,46,0,40.116,0,40.116,0.0,541.8,5818.77,92958.2,0.0,0.0,81775.67,3280512.78,87594.44,3729111.15,5363.76,0.86,6,13,5,250,247,18,13,7,239,8,0,1,19,134,0,1010,0,337576.14,337576.14,0.0,0.0,0,93500.0,154,0,3750846.0,1
555,9501687066,10,2,2024-03-23,0,8,31,46,0,40.105,0,40.105,0.0,541.8,5818.77,92958.2,0.0,0.0,81775.67,3279613.25,87594.44,3728088.61,5363.76,0.86,6,13,5,250,247,18,13,7,239,8,0,1,19,134,0,1010,0,337483.58,337483.58,0.0,0.0,0,93500.0,154,0,3749817.4999999995,1
556,9501687067,10,2,2024-03-23,0,8,31,46,0,25.291,0,25.291,0.0,593.39,5818.77,92906.61,0.0,0.0,81775.67,2068188.47,87594.44,2349701.07,5312.17,0.86,6,13,5,250,247,18,13,7,239,8,0,1,19,134,0,1010,0,212823.77,212823.77,0.0,0.0,0,93500.0,154,0,2364708.5,1
559,9501687109,10,2,2024-03-26,0,28,32,0,0,106.0,2,22.154,0.0,0.0,8583.29,109076.55,8923.45,197690.11,85579.0,1895917.17,94162.29,2416481.89,14914.26,0.861,6,13,5,31,37,16,9,7,37,8,0,1,19,6,0,1010,0,235275.48,235275.48,0.0,0.0,0,118000.0,180,0,2614172.0,1
560,9501687110,10,2,2024-03-26,0,28,32,0,0,105.0,2,21.945,0.0,0.0,8583.29,109076.55,8923.45,195825.11,85579.0,1878031.16,94162.29,2393684.89,14914.26,0.861,6,13,5,31,37,16,9,7,37,8,0,1,19,6,0,1010,0,233055.9,233055.9,0.0,0.0,0,118000.0,180,0,2589510.0,1
561,9501687115,10,2,2024-03-26,0,28,32,0,0,106.0,2,22.154,0.0,0.0,8583.29,109076.55,8923.45,197690.11,85579.0,1895917.17,94162.29,2416481.89,14914.26,0.861,6,13,5,31,37,16,9,7,37,8,0,1,19,6,0,1010,0,235275.48,235275.48,0.0,0.0,0,118000.0,180,0,2614172.0,1
573,9501687226,10,2,2024-03-30,0,8,31,52,0,18.844,0,18.844,0.0,602.9,5043.29,95397.1,0.0,0.0,81650.72,1538626.17,86694.01,1797662.95,8703.09,0.865,6,13,5,250,247,18,13,7,239,8,0,1,19,134,0,1010,0,162812.16,162812.16,0.0,0.0,0,96000.0,130,0,1809024.0,1
574,9501687227,10,2,2024-03-30,0,8,31,52,0,26.971,0,26.971,0.0,596.85,5043.29,95403.15,0.0,0.0,81650.72,2202201.57,86694.01,2573118.36,8709.14,0.865,6,13,5,250,247,18,13,7,239,8,0,1,19,134,0,1010,0,233029.44,233029.44,0.0,0.0,0,96000.0,130,0,2589216.0,1
575,9501687228,10,2,2024-03-30,0,8,31,52,0,9.399,0,9.399,0.0,741.57,5043.29,95258.43,0.0,0.0,81650.72,767435.12,86694.01,895333.98,8564.42,0.865,6,13,5,250,247,18,13,7,239,8,0,1,19,134,0,1010,0,81207.36,81207.36,0.0,0.0,0,96000.0,130,0,902303.9999999999,1
580,9501687247,10,2,2024-03-30,0,28,32,52,0,8.0,2,1.672,0.0,0.0,5437.29,94600.48,8899.52,14880.0,81650.72,136520.0,87088.01,158172.0,7512.47,0.865,6,13,5,250,247,18,13,7,239,8,0,1,19,134,0,1010,0,15574.68,15574.68,0.0,0.0,0,103500.0,130,0,173052.0,1
603,9503657269,10,1,2024-01-04,0,8,31,150,0,33.681,0,33.681,0.0,1156.88,7827.16,106448.12,0.0,0.0,79193.8,2667326.38,87020.96,3585279.13,19427.16,0.864,7,6,2,96,98,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,652363.92,0,107605.0,180,0,3624244.005,1
656,9503657360,10,1,2024-01-08,0,8,31,150,0,29.317,0,29.317,0.0,4230.16,4641.39,105155.34,0.0,0.0,79193.8,2321724.63,83835.19,3082839.1,21320.15,0.864,7,6,2,303,288,14,5,7,257,8,0,1,19,41,0,1011,1,0.0,0.0,0.0,577233.85,0,109385.5,105,0,3206854.7035,1
680,9503657416,10,1,2024-01-11,0,23,33,95,0,18.0,2,3.762,0.0,0.0,0.0,106093.92,8906.08,33504.67,76721.89,288627.75,76721.89,399125.33,29372.03,0.86,4,22,6,83,83,5,11,4,81,5,0,1,20,42,0,1011,1,0.0,0.0,0.0,77873.4,0,115000.0,0,0,432630.0,1
765,9503657614,10,1,2024-01-22,0,8,31,115,0,33.75,0,33.75,0.0,1156.9,7827.16,106448.1,0.0,0.0,81865.72,2762968.05,89692.88,3592623.38,16755.22,0.864,7,6,2,96,98,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,653700.38,0,107605.0,180,0,3631668.75,1
797,9503657676,10,1,2024-01-25,0,28,32,122,0,136.0,2,28.424,0.0,0.0,4943.27,107600.39,8899.61,252962.51,82906.93,2356546.58,87850.2,3058433.49,19750.19,0.865,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,596051.28,0,116500.0,105,0,3311396.0,1
805,9503657688,20,1,2024-01-25,0,8,31,122,0,28.879,0,28.879,0.0,4234.98,4641.39,105150.52,0.0,0.0,82906.93,2394269.23,87548.32,3036641.87,17602.2,0.865,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,568609.89,0,109385.5,105,0,3158943.8545000004,1
806,9503657689,20,1,2024-01-25,0,8,31,122,0,29.087,0,29.087,0.0,4235.0,4641.39,105150.5,0.0,0.0,82906.93,2411513.87,87548.32,3058512.59,17602.18,0.865,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,572705.29,0,109385.5,105,0,3181696.0385,1
810,9503657702,10,1,2024-01-25,0,28,32,122,0,132.0,2,27.588,0.0,0.0,4943.27,107600.39,8899.61,245522.44,82906.93,2287236.38,87850.2,2968479.56,19750.19,0.865,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,578520.36,0,116500.0,105,0,3214002.0,1
816,9503657710,20,1,2024-01-27,0,28,32,150,0,68.0,2,14.212,0.0,1055.45,8940.08,112940.67,8908.88,126613.0,79193.8,1125502.29,88133.88,1605112.8,24806.79,0.864,7,6,2,96,98,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,314410.65,0,122905.0,180,0,1746725.8599999999,1
818,9503657712,10,1,2024-01-27,0,28,32,122,0,140.0,2,29.26,0.0,0.0,4943.27,107600.39,8899.61,260402.59,82906.93,2425856.77,87850.2,3148387.41,19750.19,0.865,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,613582.2,0,116500.0,105,0,3408790.0,1
859,9503657797,10,1,2024-01-31,0,28,32,122,0,119.0,2,24.871,7485.5,751.88,10478.73,115639.01,8899.61,221342.2,82906.93,2061978.26,93385.66,2876057.82,22253.35,0.865,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,560898.01,0,117805.0,218,0,2929928.155,1
861,9503657799,10,1,2024-01-31,0,28,32,122,0,119.0,2,24.871,7485.5,751.88,10478.73,115639.01,8899.61,221342.2,82906.93,2061978.26,93385.66,2876057.82,22253.35,0.865,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,560898.01,0,117805.0,218,0,2929928.155,1
871,9503657819,10,0,2024-02-02,0,28,32,150,0,131.0,2,27.379,0.0,1265.57,5770.68,108825.55,8908.88,243916.23,79193.8,2168247.05,84964.48,2979534.73,23861.07,0.864,2,30,1,252,249,2,3,7,241,8,0,1,19,29,0,1011,1,0.0,0.0,0.0,586458.18,0,119000.0,120,0,3258101.0,1
887,9503657856,10,0,2024-02-05,0,8,31,122,0,29.064,0,29.064,0.0,4305.56,4732.25,107221.24,0.0,0.0,82906.93,2409607.01,87639.18,3116278.12,19582.06,0.865,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,583454.69,0,111526.8,105,0,3241414.9152,1
889,9503657859,10,0,2024-02-05,0,8,31,122,0,29.156,0,29.156,0.0,4305.63,4732.25,107221.17,0.0,0.0,82906.93,2417234.45,87639.18,3126140.43,19581.99,0.865,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,585301.57,0,111526.8,105,0,3251675.3808,1
915,9503657898,10,0,2024-02-07,0,8,31,91,0,24.023,0,24.023,0.0,1257.92,9520.72,103452.08,0.0,0.0,82530.26,1982624.44,92050.98,2485229.32,11401.1,0.865,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,452780.7,0,104710.0,225,0,2515448.33,1
916,9503657899,10,0,2024-02-07,0,8,31,91,0,23.584,0,23.584,0.0,1281.33,9520.72,103428.67,0.0,0.0,82530.26,1946393.65,92050.98,2439261.75,11377.69,0.865,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,444506.52,0,104710.0,225,0,2469480.64,1
917,9503657900,10,0,2024-02-07,0,8,31,91,0,24.393,0,24.393,0.0,1244.74,9520.72,103465.26,0.0,0.0,82530.26,2013160.63,92050.98,2523828.09,11414.28,0.865,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,459754.39,0,104710.0,225,0,2554191.0300000003,1
920,9503657903,10,0,2024-02-07,0,4,34,94,0,20.023,0,20.023,0.0,5887.24,4445.21,104112.76,0.0,0.0,81454.05,1630954.44,85899.26,2084649.79,18213.5,0.861,1,30,1,164,159,1,2,8,152,9,0,1,20,4,0,1011,1,0.0,0.0,0.0,396455.4,0,110000.0,100,0,2202530.0,1
925,9503657912,10,0,2024-02-07,0,8,31,91,0,19.723,0,19.723,0.0,1532.17,9520.72,103177.83,0.0,0.0,82530.26,1627744.32,92050.98,2034976.34,11126.85,0.865,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,371735.16,0,104710.0,225,0,2065195.3299999998,1
930,9503657919,10,0,2024-02-07,0,8,31,91,0,28.74,0,28.74,0.0,423.85,9520.72,104286.15,0.0,0.0,82530.26,2371919.67,92050.98,2997183.95,12235.17,0.865,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,541685.77,0,104710.0,225,0,3009365.4,1
937,9503657941,10,0,2024-02-08,0,28,32,150,0,66.0,2,13.794,0.0,0.0,6566.78,116091.12,8908.88,122889.09,79193.8,1092399.28,85760.58,1601360.91,30330.54,0.864,2,30,1,183,180,2,3,7,174,8,0,1,19,111,0,1011,1,0.0,0.0,0.0,310365.0,0,125000.0,130,0,1724250.0,1
938,9503657942,10,0,2024-02-08,0,28,32,150,0,66.0,2,13.794,0.0,0.0,6566.78,116091.12,8908.88,122889.09,79193.8,1092399.28,85760.58,1601360.91,30330.54,0.864,2,30,1,183,180,2,3,7,174,8,0,1,19,111,0,1011,1,0.0,0.0,0.0,310365.0,0,125000.0,130,0,1724250.0,1
952,9503657963,10,0,2024-02-09,0,30,36,142,0,119.0,2,24.871,0.0,3709.14,5334.25,119391.57,8899.29,221334.24,84545.82,2102739.09,89880.07,2969387.74,29511.5,0.869,1,30,1,130,126,1,2,7,121,8,0,1,12,119,0,1011,1,0.0,0.0,0.0,590934.96,0,132000.0,100,0,3282972.0,1
956,9503657968,10,0,2024-02-09,0,30,36,142,0,118.0,2,24.662,0.0,3740.57,5334.25,119360.14,8899.29,219474.29,84545.82,2085069.01,89880.07,2943659.77,29480.07,0.869,1,30,1,130,126,1,2,7,121,8,0,1,12,119,0,1011,1,0.0,0.0,0.0,585969.12,0,132000.0,100,0,3255384.0,1
974,9503657995,10,0,2024-02-10,0,36,35,73,0,120.0,2,25.08,0.0,745.61,9435.07,119873.48,9090.91,228000.02,80512.38,2019250.49,89947.45,3006426.88,29926.03,0.862,7,6,2,96,98,14,5,8,95,9,0,1,21,206,0,1011,1,0.0,0.0,0.0,585562.82,0,129710.0,180,0,3253126.8,1
994,9503658026,10,0,2024-02-12,0,36,35,73,0,100.0,2,20.9,0.0,894.74,9435.07,119724.35,9090.91,190000.02,80512.38,1682708.74,89947.45,2502238.92,29776.9,0.862,7,6,2,96,98,14,5,8,95,9,0,1,21,206,0,1011,1,0.0,0.0,0.0,487969.02,0,129710.0,180,0,2710939.0,1
996,9503658031,10,0,2024-02-12,0,8,31,91,0,27.884,0,27.884,0.0,2949.15,6031.34,96550.85,0.0,0.0,82530.26,2301273.77,88561.6,2692223.9,7989.25,0.865,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,499402.44,0,99500.0,150,0,2774458.0,1
997,9503658032,10,0,2024-02-12,0,8,31,91,0,33.711,0,33.711,0.0,2901.0,6031.34,96599.0,0.0,0.0,82530.26,2782177.59,88561.6,3256448.89,8037.4,0.865,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,603764.01,0,99500.0,150,0,3354244.5,1
998,9503658033,10,0,2024-02-12,0,8,31,91,0,28.74,0,28.74,0.0,2900.99,6031.34,96599.01,0.0,0.0,82530.26,2371919.67,88561.6,2776255.55,8037.41,0.865,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,514733.4,0,99500.0,150,0,2859630.0,1
999,9503658034,10,0,2024-02-12,0,8,31,91,0,28.694,0,28.694,0.0,2900.97,6031.34,96599.03,0.0,0.0,82530.26,2368123.28,88561.6,2771812.57,8037.43,0.865,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,513909.54,0,99500.0,150,0,2855053.0,1
1001,9503658037,10,0,2024-02-12,0,36,35,73,0,51.0,2,10.659,0.0,1031.99,9435.07,119587.1,9090.91,96900.01,80512.38,858181.46,89947.45,1274678.9,29639.65,0.862,7,6,2,96,98,14,5,8,95,9,0,1,21,206,0,1011,1,0.0,0.0,0.0,248864.2,0,129710.0,180,0,1382578.8900000001,1
1004,9503658040,10,0,2024-02-12,0,36,35,73,0,80.0,2,16.72,0.0,897.13,9435.07,119721.96,9090.91,152000.02,80512.38,1346166.99,89947.45,2001751.17,29774.51,0.862,7,6,2,96,98,14,5,8,95,9,0,1,21,206,0,1011,1,0.0,0.0,0.0,390375.22,0,129710.0,180,0,2168751.1999999997,1
1021,9503658080,10,0,2024-02-14,0,8,31,91,0,11.954,0,11.954,0.0,4411.41,4599.37,106088.59,0.0,0.0,82530.26,986566.73,87129.63,1268183.0,18958.96,0.865,4,1,0,103,95,6,12,7,181,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,237765.06,0,110500.0,103,0,1320917.0,1
1064,9503658155,10,0,2024-02-17,0,8,31,153,0,24.411,0,24.411,0.0,4337.5,4692.31,105248.1,0.0,0.0,82596.79,2016270.24,87289.1,2569211.37,17959.0,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,485910.91,0,110585.6,105,1000,2699505.0816,1
1065,9503658156,10,0,2024-02-17,0,8,31,153,0,24.203,0,24.203,0.0,4345.8,4692.31,105239.8,0.0,0.0,82596.79,1999090.11,87289.1,2547118.88,17950.7,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,481770.59,0,110585.6,105,1000,2676503.2768,1
1066,9503658157,10,0,2024-02-17,0,8,31,153,0,24.203,0,24.203,0.0,4345.8,4692.31,105239.8,0.0,0.0,82596.79,1999090.11,87289.1,2547118.88,17950.7,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,481770.59,0,110585.6,105,1000,2676503.2768,1
1067,9503658159,10,0,2024-02-17,0,8,31,153,0,24.249,0,24.249,0.0,4337.56,4692.31,105248.04,0.0,0.0,82596.79,2002889.56,87289.1,2552159.72,17958.94,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,482686.24,0,110585.6,105,1000,2681590.2144,1
1084,9503658191,10,0,2024-02-19,0,8,31,153,0,28.845,0,28.845,0.0,4522.64,10535.09,105476.86,0.0,0.0,82596.79,2382504.41,93131.88,3042480.03,12344.98,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,571128.4,0,109999.5,237,0,3172935.5774999997,1
1085,9503658192,10,0,2024-02-19,0,8,31,153,0,29.538,0,29.538,0.0,4522.61,10535.09,105476.89,0.0,0.0,82596.79,2439743.98,93131.88,3115576.38,12345.01,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,584849.74,0,109999.5,237,0,3249165.231,1
1086,9503658193,10,0,2024-02-19,0,8,31,153,0,28.43,0,28.43,0.0,4522.53,10535.09,105476.97,0.0,0.0,82596.79,2348226.74,93131.88,2998710.26,12345.09,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,562911.44,0,109999.5,237,0,3127285.785,1
1087,9503658194,10,0,2024-02-19,0,8,31,153,0,25.127,0,25.127,0.0,4611.28,10535.09,105388.22,0.0,0.0,82596.79,2075409.54,93131.88,2648089.8,12256.34,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,497512.34,0,109999.5,237,0,2763957.4365,1
1111,9503658236,10,0,2024-02-21,0,23,33,135,0,92.0,2,19.228,0.0,0.0,3098.71,98891.88,8908.12,171285.33,80154.85,1541217.46,83253.56,1901493.07,15638.32,0.861,4,22,6,114,103,5,11,7,99,8,0,1,20,97,0,1011,1,0.0,0.0,0.0,373792.32,200,108000.0,71,0,2076624.0000000002,1
1112,9503658237,10,0,2024-02-21,0,23,33,135,0,46.0,2,9.614,0.0,0.0,3098.71,98891.88,8908.12,85642.67,80154.85,770608.73,83253.56,950746.53,15638.32,0.861,4,22,6,114,103,5,11,7,99,8,0,1,20,97,0,1011,1,0.0,0.0,0.0,186896.16,200,108000.0,71,0,1038312.0000000001,1
1114,9503658239,10,0,2024-02-21,0,23,33,135,0,46.0,2,9.614,0.0,0.0,3156.1,100991.88,8908.12,85642.67,80154.85,770608.73,83310.95,970935.93,17680.93,0.861,4,22,6,114,103,5,11,7,99,8,0,1,20,97,0,1011,1,0.0,0.0,0.0,190357.2,100,110000.0,71,0,1057540.0,1
1115,9503658240,10,0,2024-02-21,0,23,33,135,0,92.0,2,19.228,0.0,0.0,3098.71,98891.88,8908.12,171285.33,80154.85,1541217.46,83253.56,1901493.07,15638.32,0.861,4,22,6,114,103,5,11,7,99,8,0,1,20,97,0,1011,1,0.0,0.0,0.0,373792.32,200,108000.0,71,0,2076624.0000000002,1
1116,9503658241,10,0,2024-02-21,0,23,33,135,0,92.0,2,19.228,0.0,0.0,3156.1,100991.88,8908.12,171285.33,80154.85,1541217.46,83310.95,1941871.87,17680.93,0.861,4,22,6,114,103,5,11,7,99,8,0,1,20,97,0,1011,1,0.0,0.0,0.0,380714.4,100,110000.0,71,0,2115080.0,1
1125,9503658256,10,0,2024-02-21,0,23,33,135,0,92.0,2,19.228,0.0,0.0,3156.1,100991.88,8908.12,171285.33,80154.85,1541217.46,83310.95,1941871.87,17680.93,0.861,4,22,6,114,103,5,11,7,99,8,0,1,20,97,0,1011,1,0.0,0.0,0.0,380714.4,100,110000.0,71,0,2115080.0,1
1156,9503658330,10,0,2024-02-24,0,8,31,153,0,28.73,0,28.73,0.0,3911.31,4670.07,105149.99,0.0,0.0,82596.79,2373005.78,87266.86,3020959.21,17883.13,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,569171.01,0,110061.3,105,1000,3162061.149,1
1157,9503658331,10,0,2024-02-24,0,8,31,153,0,30.115,0,30.115,0.0,3911.4,4670.07,105149.9,0.0,0.0,82596.79,2487402.33,87266.86,3166589.24,17883.04,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,596609.29,0,110061.3,105,1000,3314496.0494999997,1
1158,9503658332,10,0,2024-02-24,0,8,31,153,0,26.443,0,26.443,0.0,3657.21,4670.07,105404.09,0.0,0.0,82596.79,2184106.92,87266.86,2787200.35,18137.23,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,523863.17,0,110061.3,105,1000,2910350.9559000004,1
1163,9503658342,10,0,2024-02-24,0,28,32,134,0,29.0,2,6.061,0.0,0.0,4900.84,105600.48,8899.52,53939.99,82716.0,501341.68,87616.84,640044.51,17983.64,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,126008.19,0,115500.0,105,1000,700045.5,1
1165,9503658344,10,0,2024-02-24,0,8,31,134,0,29.861,0,29.861,0.0,1159.59,7616.58,103550.41,0.0,0.0,82716.0,2469982.48,90332.58,3092118.79,13217.83,0.866,7,6,2,96,98,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,562814.16,0,104710.0,180,0,3126745.31,1
1186,9503658393,10,0,2024-02-27,0,28,32,134,0,6.0,2,1.254,7500.0,6511.96,3338.27,100888.52,8899.52,11160.0,82716.0,103725.86,86054.27,126514.2,14834.25,0.866,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,26296.38,200,109000.0,75,0,136686.0,1
1187,9503658395,10,0,2024-02-27,0,8,31,134,0,25.566,0,25.566,0.0,2885.97,6031.34,96614.03,0.0,0.0,82716.0,2114717.26,88747.34,2470034.29,7866.69,0.866,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,457887.06,0,99500.0,150,0,2543817.0,1
1188,9503658396,10,0,2024-02-27,0,8,31,134,0,28.961,0,28.961,0.0,2904.33,6031.34,96595.67,0.0,0.0,82716.0,2395538.08,88747.34,2797507.2,7848.33,0.866,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,518691.51,0,99500.0,150,0,2881619.5,1
1189,9503658399,10,0,2024-02-27,0,8,31,134,0,28.753,0,28.753,0.0,2904.34,6031.34,96595.66,0.0,0.0,82716.0,2378333.15,88747.34,2777415.01,7848.32,0.866,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,514966.23,0,99500.0,150,0,2860923.5,1
1190,9503658400,10,0,2024-02-27,0,8,31,134,0,25.45,0,25.45,0.0,2899.12,6031.34,96600.88,0.0,0.0,82716.0,2105122.2,88747.34,2458492.4,7853.54,0.866,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,455809.5,0,99500.0,150,0,2532275.0,1
1199,9503658413,20,0,2024-02-27,0,28,32,134,0,48.0,2,10.032,0.0,1079.35,6728.42,101021.13,8899.52,89279.98,82716.0,829806.91,89444.42,1013443.98,11576.71,0.866,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,200439.36,0,111000.0,150,0,1113552.0,1
1239,9503658481,10,0,2024-02-29,0,8,31,153,0,27.783,0,27.783,5461.5,2989.15,10355.13,105382.35,0.0,0.0,82596.79,2294786.62,92951.92,2927837.83,12430.43,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,541959.37,0,102910.0,247,0,2859148.5300000003,1
1241,9503658483,10,0,2024-02-29,0,8,31,153,0,28.868,0,28.868,5461.5,2989.19,10355.13,105382.31,0.0,0.0,82596.79,2384404.13,92951.92,3042176.53,12430.39,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,563124.32,0,102910.0,247,0,2970805.88,1
1242,9503658484,10,0,2024-02-29,0,8,31,153,0,23.072,0,23.072,5461.5,3203.3,10355.13,105168.2,0.0,0.0,82596.79,1905673.14,92951.92,2426440.71,12216.28,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,450062.51,0,102910.0,247,0,2374339.52,1
1244,9503658486,10,0,2024-02-29,0,8,31,153,0,28.845,0,28.845,5461.5,2989.18,10355.13,105382.32,0.0,0.0,82596.79,2382504.41,92951.92,3039753.02,12430.4,0.866,7,6,2,98,99,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,562675.67,0,102910.0,247,0,2968438.9499999997,1
1249,9503658492,10,0,2024-02-29,0,23,33,141,0,78.0,2,16.302,0.0,0.0,3303.6,99900.48,8899.52,145079.98,79664.76,1298694.92,82968.36,1628577.62,16932.12,0.861,4,22,6,114,103,5,11,7,99,8,0,1,20,97,0,1011,1,0.0,0.0,0.0,319845.24,200,109000.0,75,0,1776918.0,1
1287,9503658553,10,2,2024-03-04,0,28,32,91,0,99.0,2,20.691,4100.0,3178.77,3435.9,98821.71,8899.52,184139.97,82716.0,1711476.76,86151.9,2044720.0,12669.81,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,413778.62,200,107000.0,79,0,2213937.0,1
1292,9503658563,10,2,2024-03-05,0,28,32,91,0,99.0,2,20.691,4100.0,3178.77,3479.4,98821.71,8899.52,184139.97,82716.0,1711476.76,86195.4,2044720.0,12626.31,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,413778.62,200,107000.0,80,0,2213937.0,1
1295,9503658566,10,2,2024-03-05,0,28,32,91,0,94.0,2,19.646,4100.0,2077.13,3479.4,99923.35,8899.52,174839.97,82716.0,1625038.54,86195.4,1963094.13,13727.95,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,392880.71,200,107000.0,80,0,2102122.0,1
1296,9503658567,10,2,2024-03-05,0,28,32,91,0,5.0,2,1.045,4100.0,2077.13,3479.4,99923.35,8899.52,9300.0,82716.0,86438.22,86195.4,104419.9,13727.95,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,20897.91,200,107000.0,80,0,111814.99999999999,1
